  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
 2383  3149  1000 app_process64               system_server               binder:2383_8   u:r:system_server:s0           SL    binder_thread_read
 2383  3150  1000 app_process64               system_server               binder:2383_9   u:r:system_server:s0           SL    binder_thread_read
 2383  3151  1000 app_process64               system_server               binder:2383_A   u:r:system_server:s0           SL    binder_thread_read
 2383  3152  1000 app_process64               system_server               binder:2383_B   u:r:system_server:s0           SL    binder_thread_read
 2383  3153  1000 app_process64               system_server               binder:2383_C   u:r:system_server:s0           SL    binder_thread_read
 2383  3154  1000 app_process64               system_server               binder:2383_D   u:r:system_server:s0           SL    binder_thread_read
 2383  3155  1000 app_process64               system_server               binder:2383_E   u:r:system_server:s0           SL    binder_thread_read
 2383  3156  1000 app_process64               system_server               binder:2383_F   u:r:system_server:s0           SL    binder_thread_read
 2383  3157  1000 app_process64               system_server               binder:2383_10  u:r:system_server:s0           SL    binder_thread_read
 2383  3158  1000 app_process64               system_server               binder:2383_11  u:r:system_server:s0           SL    binder_thread_read
 2383  3159  1000 app_process64               system_server               binder:2383_12  u:r:system_server:s0           SL    binder_thread_read
 2383  3160  1000 app_process64               system_server               binder:2383_13  u:r:system_server:s0           SL    binder_thread_read
 2383  3161  1000 app_process64               system_server               binder:2383_14  u:r:system_server:s0           SL    binder_thread_read
 2383  3162  1000 app_process64               system_server               binder:2383_15  u:r:system_server:s0           SL    binder_thread_read
 2383  3163  1000 app_process64               system_server               binder:2383_16  u:r:system_server:s0           SL    binder_thread_read
 2383  3164  1000 app_process64               system_server               binder:2383_17  u:r:system_server:s0           SL    binder_thread_read
 2383  3218  1000 app_process64               system_server               CachedAppOptimi u:r:system_server:s0           SL    do_epoll_wait
 2383  3220  1000 app_process64               system_server               HintManagerServ u:r:system_server:s0           SNL   do_epoll_wait
 2383  3221  1000 app_process64               system_server               oregroundThread u:r:system_server:s0           SL    do_epoll_wait
 2383  3222  1000 app_process64               system_server               SupervisionServ u:r:system_server:s0           SNL   do_epoll_wait
 2383  3223  1000 app_process64               system_server               Thread-10       u:r:system_server:s0           S<L   futex_wait_queue_me
 2383  3224  1000 app_process64               system_server               AlarmManager    u:r:system_server:s0           SL    do_epoll_wait
 2383  3225  1000 app_process64               system_server               CameraService_p u:r:system_server:s0           S<L   do_epoll_wait
 2383  3226  1000 app_process64               system_server               LazyTaskWriterT u:r:system_server:s0           SNL   futex_wait_queue_me
 2383  3227  1000 app_process64               system_server               AccessibilityTr u:r:system_server:s0           SL    do_epoll_wait
 2383  3228  1000 app_process64               system_server               UEventObserver  u:r:system_server:s0           SL    do_sys_poll
 2383  3231  1000 app_process64               system_server               InputDispatcher u:r:system_server:s0           S<L   do_epoll_wait
 2383  3232  1000 app_process64               system_server               InputReader     u:r:system_server:s0           S<L   do_epoll_wait
 2383  3233  1000 app_process64               system_server               HwBinder:2383_1 u:r:system_server:s0           S<L   binder_thread_read
 2383  3234  1000 app_process64               system_server               HwBinder:2383_2 u:r:system_server:s0           S<L   binder_thread_read
 2383  3235  1000 app_process64               system_server               BluetoothSystem u:r:system_server:s0           SL    do_epoll_wait
 2383  3236  1000 app_process64               system_server               HwBinder:2383_3 u:r:system_server:s0           S<L   binder_thread_read
 2383  3237  1000 app_process64               system_server               HwBinder:2383_4 u:r:system_server:s0           S<L   binder_thread_read
 2383  3238  1000 app_process64               system_server               hidl_ssvc_poll  u:r:system_server:s0           SL    do_epoll_wait
 2383  3240  1000 app_process64               system_server               NetworkWatchlis u:r:system_server:s0           SNL   do_epoll_wait
 2383  3241  1000 app_process64               system_server               AppIntegrityMan u:r:system_server:s0           SL    do_epoll_wait
 2383  3242  1000 app_process64               system_server               IntrusionDetect u:r:system_server:s0           S<L   do_epoll_wait
 2383  3243  1000 app_process64               system_server               android.imms    u:r:system_server:s0           S<L   do_epoll_wait
 2383  3244  1000 app_process64               system_server               android.imms2   u:r:system_server:s0           S<L   do_epoll_wait
 2383  3245  1000 app_process64               system_server               FlashNotificati u:r:system_server:s0           SL    do_epoll_wait
 2383  3246  1000 app_process64               system_server               FlashNotifContr u:r:system_server:s0           SL    do_epoll_wait
 2383  3247  1000 app_process64               system_server               AccessibilityMa u:r:system_server:s0           SNL   do_epoll_wait
 2383  3248  1000 app_process64               system_server               StorageManagerS u:r:system_server:s0           SL    do_epoll_wait
 2383  3252  1000 app_process64               system_server               LocaleManagerSe u:r:system_server:s0           SNL   do_epoll_wait
 2383  3253  1000 app_process64               system_server               AppWinLayoutSet u:r:system_server:s0           SNL   do_epoll_wait
 2383  3254  1000 app_process64               system_server               LockSettingsSer u:r:system_server:s0           SNL   do_epoll_wait
 2383  3255  1000 app_process64               system_server               BiometricsCallb u:r:system_server:s0           S<L   do_epoll_wait
 2383  3256  1000 app_process64               system_server               ackgroundThread u:r:system_server:s0           SNL   do_epoll_wait
 2383  3257  1000 app_process64               system_server               ContentCaptureM u:r:system_server:s0           SNL   do_epoll_wait
 2383  3259  1000 app_process64               system_server               NetworkStats    u:r:system_server:s0           SL    do_epoll_wait
 2383  3260  1000 app_process64               system_server               NetworkPolicy   u:r:system_server:s0           SL    do_epoll_wait
 2383  3261  1000 app_process64               system_server               tworkPolicy.uid u:r:system_server:s0           S<L   do_epoll_wait
 2383  3262  1000 app_process64               system_server               WifiHandlerThre u:r:system_server:s0           SL    do_epoll_wait
 2383  3263  1000 app_process64               system_server               WifiDiagnostics u:r:system_server:s0           SL    do_epoll_wait
 2383  3264  1000 app_process64               system_server               PasspointProvis u:r:system_server:s0           SL    do_epoll_wait
 2383  3265  1000 app_process64               system_server               ackgroundThread u:r:system_server:s0           SNL   do_epoll_wait
 2383  3266  1000 app_process64               system_server               WifiScanningSer u:r:system_server:s0           SL    do_epoll_wait
 2383  3267  1000 app_process64               system_server               pacproxyservice u:r:system_server:s0           SL    do_epoll_wait
 2383  3268  1000 app_process64               system_server               EthernetService u:r:system_server:s0           SL    do_epoll_wait
 2383  3269  1000 app_process64               system_server               ConnectivitySer u:r:system_server:s0           SL    do_epoll_wait
 2383  3270  1000 app_process64               system_server               ackgroundThread u:r:system_server:s0           SNL   do_epoll_wait
 2383  3271  1000 app_process64               system_server               L2capNetworkPro u:r:system_server:s0           SL    do_epoll_wait
 2383  3272  1000 app_process64               system_server               NsdService      u:r:system_server:s0           SL    do_epoll_wait
 2383  3273  1000 app_process64               system_server               oregroundThread u:r:system_server:s0           SL    do_epoll_wait
 2383  3274  1000 app_process64               system_server               VcnManagementSe u:r:system_server:s0           SL    do_epoll_wait
 2383  3275  1000 app_process64               system_server               VpnManagerServi u:r:system_server:s0           SL    do_epoll_wait
 2383  3276  1000 app_process64               system_server               BitmapOffloadTh u:r:system_server:s0           SL    do_epoll_wait
 2383  3277  1000 app_process64               system_server               ranker          u:r:system_server:s0           SNL   do_epoll_wait
 2383  3278  1000 app_process64               system_server               NMS Broadcasts  u:r:system_server:s0           SL    do_epoll_wait
 2383  3279  1000 app_process64               system_server               onProviders.ECP u:r:system_server:s0           SNL   do_epoll_wait
 2383  3280  1000 app_process64               system_server               DeviceStorageMo u:r:system_server:s0           SNL   do_epoll_wait
 2383  3281  1000 app_process64               system_server               audioserver_lif u:r:system_server:s0           RL    0
 2383  3282  1000 app_process64               system_server               AudioService Br u:r:system_server:s0           SL    do_epoll_wait
 2383  3283  1000 app_process64               system_server               AudioDeviceBrok u:r:system_server:s0           SL    do_epoll_wait
 2383  3286  1000 app_process64               system_server               AudioPortEventH u:r:system_server:s0           SL    do_epoll_wait
 2383  3287  1000 app_process64               system_server               AS.SfxWorker    u:r:system_server:s0           SL    do_epoll_wait
 2383  3289  1000 app_process64               system_server               AudioService    u:r:system_server:s0           SL    do_epoll_wait
 2383  3290  1000 app_process64               system_server               backActivityMon u:r:system_server:s0           SL    do_epoll_wait
 2383  3291  1000 app_process64               system_server               MediaFocusContr u:r:system_server:s0           SL    do_epoll_wait
 2383  3292  1000 app_process64               system_server               Thread-11       u:r:system_server:s0           SL    futex_wait_queue_me
 2383  3295  1000 app_process64               system_server               STHAL Concurren u:r:system_server:s0           SL    futex_wait_queue_me
 2383  3296  1000 app_process64               system_server               SoundTriggerHal u:r:system_server:s0           SL    do_epoll_wait
 2383  3297  1000 app_process64               system_server               pool-32-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  3298  1000 app_process64               system_server               SoundTriggerHal u:r:system_server:s0           SL    do_epoll_wait
 2383  3300  1000 app_process64               system_server               ConnectivityThr u:r:system_server:s0           SL    do_epoll_wait
 2383  3301  1000 app_process64               system_server               backup          u:r:system_server:s0           SNL   do_epoll_wait
 2383  3302  1000 app_process64               system_server               AppWidgetServic u:r:system_server:s0           S<L   do_epoll_wait
 2383  3303  1000 app_process64               system_server               NetworkTimeUpda u:r:system_server:s0           SL    do_epoll_wait
 2383  3304  1000 app_process64               system_server               BlobStore       u:r:system_server:s0           SL    do_epoll_wait
 2383  3305  1000 app_process64               system_server               GraphicsStats-d u:r:system_server:s0           SNL   do_epoll_wait
 2383  3307  1000 app_process64               system_server               pool-37-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  3308  1000 app_process64               system_server               SessionRecordTh u:r:system_server:s0           SL    do_epoll_wait
 2383  3309  1000 app_process64               system_server               MediaRouterServ u:r:system_server:s0           SL    do_epoll_wait
 2383  3310  1000 app_process64               system_server               FingerprintHand u:r:system_server:s0           SL    do_epoll_wait
 2383  3311  1000 app_process64               system_server               FaceHandler     u:r:system_server:s0           SL    do_epoll_wait
 2383  3314  1000 app_process64               system_server               shortcut        u:r:system_server:s0           SNL   do_epoll_wait
 2383  3315  1000 app_process64               system_server               PocketService   u:r:system_server:s0           SNL   do_epoll_wait
 2383  3316  1000 app_process64               system_server               BackgroundInsta u:r:system_server:s0           S<L   do_epoll_wait
 2383  3317  1000 app_process64               system_server               BackgroundInsta u:r:system_server:s0           SNL   do_epoll_wait
 2383  3318  1000 app_process64               system_server               GameSpaceManage u:r:system_server:s0           SL    do_epoll_wait
 2383  3319  1000 app_process64               system_server               SliceManagerSer u:r:system_server:s0           SNL   do_epoll_wait
 2383  3320  1000 app_process64               system_server               StatsCompanionS u:r:system_server:s0           SL    do_epoll_wait
 2383  3322  1000 app_process64               system_server               DexParsingThrea u:r:system_server:s0           SNL   do_epoll_wait
 2383  3323  1000 app_process64               system_server               SdkSandboxManag u:r:system_server:s0           SL    do_epoll_wait
 2383  3324  1000 app_process64               system_server               DexVerifierHand u:r:system_server:s0           SNL   do_epoll_wait
 2383  3325  1000 app_process64               system_server               ackgroundThread u:r:system_server:s0           SNL   do_epoll_wait
 2383  3326  1000 app_process64               system_server               ackgroundThread u:r:system_server:s0           SNL   do_epoll_wait
 2383  3327  1000 app_process64               system_server               ProfilingServic u:r:system_server:s0           SL    do_epoll_wait
 2383  3328  1000 app_process64               system_server               ClipboardServic u:r:system_server:s0           SL    do_epoll_wait
 2383  3329  1000 app_process64               system_server               LiveDisplay     u:r:system_server:s0           SL    do_epoll_wait
 2383  3330  1000 app_process64               system_server               LiveDisplay     u:r:system_server:s0           SL    do_epoll_wait
 2383  3331  1000 app_process64               system_server               LineageHealth   u:r:system_server:s0           SL    do_epoll_wait
 2383  3332  1000 app_process64               system_server               LineageHealth   u:r:system_server:s0           SL    do_epoll_wait
 2383  3334  1000 app_process64               system_server               PhotonicModulat u:r:system_server:s0           SL    futex_wait_queue_me
 2383  3638  1000 app_process64               system_server               HealthServiceBi u:r:system_server:s0           SL    do_epoll_wait
 2383  3732  1000 app_process64               system_server               TaskSnapshotPer u:r:system_server:s0           SNL   futex_wait_queue_me
 2383  3752  1000 app_process64               system_server               android.perm    u:r:system_server:s0           SL    do_epoll_wait
 2383  3895  1000 app_process64               system_server               RescuePartyObse u:r:system_server:s0           SL    do_epoll_wait
 2383  4052  1000 app_process64               system_server               GameManagerServ u:r:system_server:s0           SNL   do_epoll_wait
 2383  4417  1000 app_process64               system_server               RangingServiceH u:r:system_server:s0           SL    do_epoll_wait
 2383  5077  1000 app_process64               system_server               pool-46-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5078  1000 app_process64               system_server               ackgroundThread u:r:system_server:s0           SNL   do_epoll_wait
 2383  5079  1000 app_process64               system_server               pool-53-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5083  1000 app_process64               system_server               SyncManager     u:r:system_server:s0           SNL   do_epoll_wait
 2383  5085  1000 app_process64               system_server               android.ime.as  u:r:system_server:s0           SNL   futex_wait_queue_me
 2383  5086  1000 app_process64               system_server               NetworkStatsObs u:r:system_server:s0           SL    do_epoll_wait
 2383  5087  1000 app_process64               system_server               Thread-15       u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5089  1000 app_process64               system_server               UsbService host u:r:system_server:s0           SL    wait_woken
 2383  5102  1000 app_process64               system_server               CCodecWatchdog  u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5104  1000 app_process64               system_server               NDK MediaCodec_ u:r:system_server:s0           S<L   futex_wait_queue_me
 2383  5105  1000 app_process64               system_server               NDK MediaCodec_ u:r:system_server:s0           S<L   futex_wait_queue_me
 2383  5116  1000 app_process64               system_server               HwBinder:2383_5 u:r:system_server:s0           S<L   binder_thread_read
 2383  5163  1000 app_process64               system_server               Thread-16       u:r:system_server:s0           SL    __skb_wait_for_more_packets
 2383  5212  1000 app_process64               system_server               pool-54-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5376  1000 app_process64               system_server               EmergencyAfford u:r:system_server:s0           SL    do_epoll_wait
 2383  5429  1000 app_process64               system_server               MobileDataStats u:r:system_server:s0           SL    do_epoll_wait
 2383  5430  1000 app_process64               system_server               DefaultDispatch u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5431  1000 app_process64               system_server               DefaultDispatch u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5432  1000 app_process64               system_server               DefaultDispatch u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5522  1000 app_process64               system_server               DeviceLockContr u:r:system_server:s0           SL    do_epoll_wait
 2383  5663  1000 app_process64               system_server               binder:2383_18  u:r:system_server:s0           SL    binder_thread_read
 2383  5664  1000 app_process64               system_server               binder:2383_19  u:r:system_server:s0           SL    binder_thread_read
 2383  5674  1000 app_process64               system_server               TelecomSystem   u:r:system_server:s0           SL    do_epoll_wait
 2383  5676  1000 app_process64               system_server               TelecomMetricsC u:r:system_server:s0           SL    do_epoll_wait
 2383  5678  1000 app_process64               system_server               telecomAudioCal u:r:system_server:s0           SNL   do_epoll_wait
 2383  5679  1000 app_process64               system_server               CallAudioRouteC u:r:system_server:s0           SL    do_epoll_wait
 2383  5680  1000 app_process64               system_server               CallAudioModeSt u:r:system_server:s0           SL    do_epoll_wait
 2383  5682  1000 app_process64               system_server               CallAudioManage u:r:system_server:s0           SL    do_epoll_wait
 2383  5683  1000 app_process64               system_server               ConnectionSvrFo u:r:system_server:s0           SL    do_epoll_wait
 2383  5686  1000 app_process64               system_server               com.android.ser u:r:system_server:s0           SL    do_epoll_wait
 2383  5698  1000 app_process64               system_server               pool-16-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5716  1000 app_process64               system_server               pool-42-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5809  1000 app_process64               system_server               pool-9-thread-1 u:r:system_server:s0           SL    futex_wait_queue_me
 2383  5828  1000 app_process64               system_server               pool-55-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  6267  1000 app_process64               system_server               AsyncTask #2    u:r:system_server:s0           SNL   futex_wait_queue_me
 2383  6300  1000 app_process64               system_server               RedirectListene u:r:system_server:s0           SL    do_epoll_wait
 2383  6319  1000 app_process64               system_server               OsuServerHandle u:r:system_server:s0           SL    do_epoll_wait
 2383  6420  1000 app_process64               system_server               pool-57-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7143  1000 app_process64               system_server               RoleControllerS u:r:system_server:s0           SL    do_epoll_wait
 2383  7319  1000 app_process64               system_server               StorageUserConn u:r:system_server:s0           SL    do_epoll_wait
 2383  7355  1000 app_process64               system_server               backup-0        u:r:system_server:s0           SNL   do_epoll_wait
 2383  7370  1000 app_process64               system_server               pool-80-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7371  1000 app_process64               system_server               pool-82-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7372  1000 app_process64               system_server               pool-81-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7373  1000 app_process64               system_server               pool-84-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7427  1000 app_process64               system_server               LazyTaskWriterT u:r:system_server:s0           SNL   futex_wait_queue_me
 2383  7433  1000 app_process64               system_server               pool-82-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7434  1000 app_process64               system_server               AppFunctionSync u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7436  1000 app_process64               system_server               pool-63-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7449  1000 app_process64               system_server               hc-int-bg-0     u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7451  1000 app_process64               system_server               pool-56-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7458  1000 app_process64               system_server               DeviceLockContr u:r:system_server:s0           SL    do_epoll_wait
 2383  7487  1000 app_process64               system_server               binder:2383_1A  u:r:system_server:s0           SL    binder_thread_read
 2383  7845  1000 app_process64               system_server               hc-pt-0         u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7874  1000 app_process64               system_server               pool-33-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  7990  1000 app_process64               system_server               binder:2383_1B  u:r:system_server:s0           SL    binder_thread_read
 2383  7994  1000 app_process64               system_server               binder:2383_1C  u:r:system_server:s0           SL    binder_thread_read
 2383  7995  1000 app_process64               system_server               binder:2383_1D  u:r:system_server:s0           SL    binder_thread_read
 2383  7996  1000 app_process64               system_server               binder:2383_1E  u:r:system_server:s0           SL    binder_thread_read
 2383  7997  1000 app_process64               system_server               binder:2383_1F  u:r:system_server:s0           SL    binder_thread_read
 2383  7999  1000 app_process64               system_server               binder:2383_20  u:r:system_server:s0           SL    binder_thread_read
 2383  8074  1000 app_process64               system_server               StorageUserConn u:r:system_server:s0           SL    do_epoll_wait
 2383  8103  1000 app_process64               system_server               backup-11       u:r:system_server:s0           SNL   do_epoll_wait
 2383  8104  1000 app_process64               system_server               pool-502-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  8105  1000 app_process64               system_server               pool-504-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  8106  1000 app_process64               system_server               pool-503-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  8107  1000 app_process64               system_server               pool-505-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  8113  1000 app_process64               system_server               pool-20-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383  8144  1000 app_process64               system_server               pool-504-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  8145  1000 app_process64               system_server               AppFunctionSync u:r:system_server:s0           SL    futex_wait_queue_me
 2383  8234  1000 app_process64               system_server               queued-work-loo u:r:system_server:s0           S<L   do_epoll_wait
 2383  8464  1000 app_process64               system_server               pool-21-thread- u:r:system_server:s0           SNL   futex_wait_queue_me
 2383  8577  1000 app_process64               system_server               AsyncQueryWorke u:r:system_server:s0           SL    do_epoll_wait
 2383  9507  1000 app_process64               system_server               pool-134-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9529  1000 app_process64               system_server               pool-133-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9537  1000 app_process64               system_server               pool-132-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9547  1000 app_process64               system_server               pool-158-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9560  1000 app_process64               system_server               pool-157-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9597  1000 app_process64               system_server               pool-131-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9627  1000 app_process64               system_server               pool-156-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9636  1000 app_process64               system_server               pool-155-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9659  1000 app_process64               system_server               pool-130-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9680  1000 app_process64               system_server               pool-129-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9707  1000 app_process64               system_server               pool-154-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9802  1000 app_process64               system_server               pool-153-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9874  1000 app_process64               system_server               pool-127-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383  9918  1000 app_process64               system_server               pool-126-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10071  1000 app_process64               system_server               pool-124-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10291  1000 app_process64               system_server               pool-123-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10427  1000 app_process64               system_server               pool-122-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10474  1000 app_process64               system_server               pool-121-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10736  1000 app_process64               system_server               pool-152-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10782  1000 app_process64               system_server               pool-1326-threa u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10784  1000 app_process64               system_server               pool-151-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10835  1000 app_process64               system_server               pool-150-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10902  1000 app_process64               system_server               pool-149-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10961  1000 app_process64               system_server               pool-120-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 10979  1000 app_process64               system_server               pool-148-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11011  1000 app_process64               system_server               pool-147-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11023  1000 app_process64               system_server               pool-119-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11054  1000 app_process64               system_server               pool-118-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11098  1000 app_process64               system_server               pool-117-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11111  1000 app_process64               system_server               pool-146-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11136  1000 app_process64               system_server               pool-145-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11140  1000 app_process64               system_server               pool-144-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11157  1000 app_process64               system_server               pool-143-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11168  1000 app_process64               system_server               pool-141-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11201  1000 app_process64               system_server               pool-140-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11220  1000 app_process64               system_server               pool-116-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11237  1000 app_process64               system_server               pool-139-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11240  1000 app_process64               system_server               pool-138-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11253  1000 app_process64               system_server               pool-137-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11254  1000 app_process64               system_server               pool-114-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11255  1000 app_process64               system_server               pool-136-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11259  1000 app_process64               system_server               pool-115-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11267  1000 app_process64               system_server               pool-135-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11280  1000 app_process64               system_server               pool-113-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11295  1000 app_process64               system_server               pool-111-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11324  1000 app_process64               system_server               pool-110-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11343  1000 app_process64               system_server               pool-109-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11362  1000 app_process64               system_server               pool-159-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11376  1000 app_process64               system_server               pool-108-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11380  1000 app_process64               system_server               pool-107-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11398  1000 app_process64               system_server               pool-106-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11455  1000 app_process64               system_server               pool-105-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11597  1000 app_process64               system_server               pool-104-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11606  1000 app_process64               system_server               pool-103-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11618  1000 app_process64               system_server               pool-102-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11664  1000 app_process64               system_server               pool-101-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11717  1000 app_process64               system_server               pool-100-thread u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11732  1000 app_process64               system_server               pool-99-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11750  1000 app_process64               system_server               pool-97-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11787  1000 app_process64               system_server               pool-1331-threa u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11794  1000 app_process64               system_server               pool-95-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11800  1000 app_process64               system_server               pool-93-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11809  1000 app_process64               system_server               pool-92-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11845  1000 app_process64               system_server               pool-90-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11952  1000 app_process64               system_server               pool-89-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11972  1000 app_process64               system_server               pool-88-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11978  1000 app_process64               system_server               pool-87-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11985  1000 app_process64               system_server               pool-86-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 11990  1000 app_process64               system_server               pool-83-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12002  1000 app_process64               system_server               pool-79-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12014  1000 app_process64               system_server               pool-78-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12029  1000 app_process64               system_server               pool-77-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12040  1000 app_process64               system_server               pool-76-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12042  1000 app_process64               system_server               pool-75-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12043  1000 app_process64               system_server               pool-74-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12045  1000 app_process64               system_server               pool-72-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12046  1000 app_process64               system_server               pool-71-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12047  1000 app_process64               system_server               pool-70-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12049  1000 app_process64               system_server               pool-69-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12050  1000 app_process64               system_server               pool-68-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12051  1000 app_process64               system_server               pool-67-thread- u:r:system_server:s0           SL    futex_wait_queue_me
 2383 12055  1000 app_process64               system_server               pool-66-thread- u:r:system_server:s0           SL    futex_wait_queue_me
